business_id,business_address,business_city,business_latitude,business_longitude,inspection_score
78143,"99 Grove St, San Francisco",San Francisco,37.778427,-122.418057,91.6
78171,"98 Judah St, San Francisco",San Francisco,37.7624581,-122.4628383,91.6
78172,"800 Valencia St, San Francisco",San Francisco,37.7599492,-122.4215575,89.77777777777777
78184,"3336 Sacramento Ave, San Francisco",San Francisco,36.4629823,-6.2011007,89.28571428571429
78196,"920 Valencia St, San Francisco",San Francisco,37.75814,-122.4213405,82.44444444444444
78207,"240 Front St, San Francisco",San Francisco,37.7939149,-122.3987561,86.0
78213,"451 Gough St, San Francisco",San Francisco,37.777458,-122.4232,99.0
78215,"2234 Mission St, San Francisco",San Francisco,37.7611972,-122.4194734,77.82352941176471
78216,"5214 D Diamond Heights Blvd, San Francisco",San Francisco,37.744815426676254,-122.43996046068963,99.0
78219,"689 Folsom St, San Francisco",San Francisco,37.7839545,-122.3984353,94.66666666666667
78220,"1000 Howard St, San Francisco",San Francisco,37.77971,-122.407343,74.47368421052632
78243,"1594 Market St, San Francisco",San Francisco,37.7744588,-122.4205881,81.58333333333333
78275,"1030 Irving St, San Francisco",San Francisco,37.7641065,-122.46906339113639,82.11111111111111
78306,"2499 San Bruno Ave, San Francisco",San Francisco,37.7304529,-122.4046218,89.8
78313,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,
78314,"200 Larkin, San Francisco",San Francisco,37.7802891,-122.41597282351435,98.0
78328,"295 B Orizaba Ave, San Francisco",San Francisco,37.71419155555556,-122.4627001111111,66.75
78332,"5512 Geary Blvd, San Francisco",San Francisco,37.7805573,-122.4786696,86.0
78337,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,93.0
78338,"2346 Chestnut St, San Francisco",San Francisco,37.80017079591837,-122.44198630612244,92.0
78347,"256 Columbus Ave, San Francisco",San Francisco,37.7976771,-122.4061685,97.0
78368,"24 Willie Mays Plaza, San Francisco",San Francisco,37.7786119,-122.39026745425639,96.5
78403,"584 Washington St, San Francisco",San Francisco,37.7956898,-122.4028845,94.66666666666667
78406,"601 South Van Ness Ave, San Francisco",San Francisco,37.763455,-122.417217,87.71428571428571
78408,"1631 20th St, San Francisco",San Francisco,37.75986375510204,-122.39759712244899,93.42857142857143
78426,"101 California St, San Francisco",San Francisco,37.7930342,-122.398342,84.71428571428571
78472,"798 South Van Ness Ave, San Francisco",San Francisco,37.760484,-122.417141,92.66666666666667
78481,"428 11th St, San Francisco",San Francisco,37.7698465,-122.41194648601544,85.0
78489,"167 Leland Ave, San Francisco",San Francisco,37.71232609622569,-122.40688514325618,91.33333333333333
78528,"865 Market St Ste. 9008, San Francisco",San Francisco,37.7835636,-122.4070397,90.0
78544,"1750 Divisadero St, San Francisco",San Francisco,37.7860803,-122.4398627,89.1
78604,"609 Ellis St, San Francisco",San Francisco,37.78433387755102,-122.41631740816327,89.57142857142857
78619,"50 Post St #58, San Francisco",San Francisco,37.7890047,-122.4028472,90.85714285714286
78621,"701 Union St, San Francisco",San Francisco,37.800138,-122.410971,86.0
78642,"3174 16th St, San Francisco",San Francisco,37.764901631578944,-122.42351005263158,91.6
78669,"1309 Howard St, San Francisco",San Francisco,37.774689,-122.413303,94.8
78670,"2763 San Bruno Ave, San Francisco",San Francisco,37.72693085714286,-122.40319610204082,94.66666666666667
78698,"3180 16th St, San Francisco",San Francisco,37.7649564,-122.4237345,70.46153846153847
78699,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,
78705,"1160 Howard St, San Francisco",San Francisco,37.776900142857144,-122.410895,92.5
78722,"1506 Fillmore St, San Francisco",San Francisco,37.783474653061226,-122.43263618367347,70.47368421052632
78724,"685 Beach St, San Francisco",San Francisco,37.8065557,-122.4203768,100.0
78727,"820 Ulloa St, San Francisco",San Francisco,37.7408061,-122.4654015,96.0
78747,"2032 Union St, San Francisco",San Francisco,37.797554833333336,-122.43248533333333,86.0
78756,"153 Bacon St, San Francisco",San Francisco,37.72741989795918,-122.40408308163266,95.0
78762,"3324 24th St, San Francisco",San Francisco,37.7523088,-122.4190911,91.33333333333333
78769,"121 Golden Gate Ave, San Francisco",San Francisco,37.78193710204082,-122.41263106122449,97.0
78779,"501 O'Farrell St, San Francisco",San Francisco,37.7856875,-122.4131188,78.95238095238095
78781,"1323 Columbus Ave, San Francisco",San Francisco,37.8063102,-122.4191388,89.11111111111111
78784,"400 California, San Francisco",San Francisco,18.3454723,-99.5395572,94.0
78793,"1416 Haight St, San Francisco",San Francisco,37.7702885,-122.4457035,85.0
78794,"1485 Yosemite Ave, San Francisco",San Francisco,37.725520857142854,-122.38950385714286,98.0
78819,"1097 Howard St #101, San Francisco",San Francisco,37.77803009090909,-122.40917363636363,100.0
78844,"1032 Clement St, San Francisco",San Francisco,37.7828391,-122.470542,84.53333333333333
78852,"3122 16th St, San Francisco",San Francisco,37.765011,-122.4225656,83.0
78860,"1550 Hyde St, San Francisco",San Francisco,37.7952878,-122.4181251,96.0
78903,"1958 Polk St, San Francisco",San Francisco,37.7945889,-122.421373,89.8
78911,"411 Valencia St, San Francisco",San Francisco,37.7464645,-122.4201363,92.75
78928,"1040 Revere Ave, San Francisco",San Francisco,37.72598512244898,-122.37997163265307,87.42857142857143
78934,"343 Clement St, San Francisco",San Francisco,37.7828936,-122.4630699,92.0
78946,"2937 24th St, San Francisco",San Francisco,37.752621,-122.41065325,100.0
78962,"236 King St, San Francisco",San Francisco,37.777564734693875,-122.39282502040817,96.0
78965,"555 Folsom St, San Francisco",San Francisco,37.7864083,-122.3954062,82.5
78981,"1538 Fillmore St, San Francisco",San Francisco,37.78372346938776,-122.4326851632653,90.0
78988,"667 Commercial St, San Francisco",San Francisco,37.79398246153846,-122.40433338461538,100.0
78996,"1051 Ocean Ave, San Francisco",San Francisco,37.7232243,-122.4538847,96.8
79006,"24 Willie Mays Plaza, San Francisco",San Francisco,37.7786119,-122.39026745425639,
79010,"24 Willie Mays Plaza, San Francisco",San Francisco,37.7786119,-122.39026745425639,92.0
79025,"3388 24th St, San Francisco",San Francisco,37.7522295,-122.4202776,91.0
79050,"3723 Mission St, San Francisco",San Francisco,37.73695127111672,-122.4240518554564,83.85714285714286
79052,"1607 Haight St, San Francisco",San Francisco,37.769652,-122.4489884,83.57142857142857
79053,"3123 Clement St, San Francisco",San Francisco,37.7815231,-122.4928772,79.47368421052632
79069,"1817 Polk St, San Francisco",San Francisco,37.7936489,-122.4214711,92.54545454545455
79070,"850 Jones St, San Francisco",San Francisco,37.78908351020408,-122.41353340816326,92.0
79117,"1428 Haight St, San Francisco",San Francisco,37.7703659,-122.44597684803301,77.0
79125,"1998 Polk St, San Francisco",San Francisco,37.7949053,-122.4214053,94.66666666666667
79132,"50 Post St, San Francisco",San Francisco,37.7890047,-122.4028472,100.0
79156,"4 Embarcadero Center, San Francisco",San Francisco,37.7831049,-122.3880493,94.0
79206,"380 Bush St #4, San Francisco",San Francisco,37.790871,-122.403808,75.5
79212,"2055 Union St, San Francisco",San Francisco,37.797312326530616,-122.43307716326531,88.0
79214,"969 Market St, San Francisco",San Francisco,37.7741049,-122.420499,96.0
79217,"1335 Webster St, San Francisco",San Francisco,37.7829176,-122.4314752,96.33333333333333
79218,"730 Taraval St, San Francisco",San Francisco,37.7433862,-122.47411849296468,100.0
79219,"735 07 Ave, San Francisco",San Francisco,-12.0203181,-76.9990998,96.0
79220,"2350 Noriega St, San Francisco",San Francisco,37.75412945,-122.4888507540025,98.0
79248,"701 Larkin St, San Francisco",San Francisco,37.784344,-122.417835,74.36
79267,"901 Divisadero St, San Francisco",San Francisco,37.7778761,-122.438569,98.0
79272,"2550 Van Ness Ave, San Francisco",San Francisco,37.799271899999994,-122.42359890065651,68.0
79296,"129 Ellis St, San Francisco",San Francisco,37.78537339583333,-122.4081273125,92.14285714285714
79299,"1198 Mission St, San Francisco",San Francisco,37.777602,-122.413121,84.3
79329,"845 Market St, San Francisco",San Francisco,37.784123199999996,-122.40637746709163,97.33333333333333
79334,"575 Howard St, San Francisco",San Francisco,37.7871563,-122.3975081,87.625
79345,"300 Bayshore Blvd #A, San Francisco",San Francisco,37.7430476,-122.4055358,83.375
79346,"231 Cortland Ave, San Francisco",San Francisco,37.7395753,-122.4190173,100.0
79347,"266 King St, San Francisco",San Francisco,37.777085346938776,-122.39344920408163,90.0
79366,"1343 Powell St, San Francisco",San Francisco,37.7970674,-122.4103346,94.22222222222223
79368,"2948 Folsom St, San Francisco",San Francisco,37.75011130612245,-122.41395334693878,100.0
79390,"2101 Ingalls St, San Francisco",San Francisco,37.725838,-122.386806,74.23076923076923
79401,"2203 Irving St, San Francisco",San Francisco,37.7632392,-122.4816392,91.66666666666667
79406,"3619 Balboa St, San Francisco",San Francisco,37.77551975,-122.4977125168181,89.28571428571429
79407,"1243 Noriega St, San Francisco",San Francisco,37.7540948,-122.477233,100.0
79410,"82 14th St, San Francisco",San Francisco,37.7687774,-122.4151166,89.77777777777777
79412,"1042 Larkin St, San Francisco",San Francisco,37.7877548,-122.4183492,92.6
79414,"2274 Lombard St, San Francisco",San Francisco,37.7996575,-122.4388599,71.66666666666667
79427,"4697 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,86.8
79430,"2298 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,71.42857142857143
79432,"18 Boardman Pl, San Francisco",San Francisco,37.774828,-122.4033322,88.6
79433,"680 Folsom St, San Francisco",San Francisco,37.7845997,-122.3985311683914,90.8
79525,"3456 Mission St, San Francisco",San Francisco,37.74140244444445,-122.422714,91.0
79528,"547 Hyde St, San Francisco",San Francisco,37.785915764705884,-122.41647423529412,85.22222222222223
79543,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,90.0
79563,"673 Portola Dr, San Francisco",San Francisco,37.7446634,-122.4526288,85.625
79564,"1508 Taraval St, San Francisco",San Francisco,37.742896,-122.4824066,94.25
79565,"2241 Judah St, San Francisco",San Francisco,37.7611634,-122.4862929,88.25
79599,"711 #B Market St, San Francisco",San Francisco,37.78728023529412,-122.40374182352942,92.0
79607,"Off the Grid, San Francisco",San Francisco,37.8058904,-122.4317203,100.0
79632,"2848 23rd St, San Francisco",San Francisco,37.754489,-122.409106,80.28571428571429
79654,"174 Valencia St, San Francisco",San Francisco,37.7703535,-122.4226078,79.22222222222223
79661,"68 West Portal Ave, San Francisco",San Francisco,37.7401543,-122.4667867,100.0
79704,"370 14th St, San Francisco",San Francisco,37.7682823,-122.4216684,89.0
79729,"1200 Market St, San Francisco",San Francisco,37.7741049,-122.420499,78.17857142857143
79753,"720 Market St, San Francisco",San Francisco,37.7875018,-122.4040444,94.8
79756,"1755 Polk St, San Francisco",San Francisco,37.7931547,-122.4213525,87.72727272727273
79782,"2449 23rd St, San Francisco",San Francisco,37.754343408163265,-122.40398885714286,89.0
79783,"1544 15th St, San Francisco",San Francisco,37.7668496,-122.4187119,100.0
79794,"2948 Folsom St, San Francisco",San Francisco,37.75011130612245,-122.41395334693878,89.0
79801,"3368 19th St, San Francisco",San Francisco,37.760356,-122.41857275,90.25
79804,"428 11th St, San Francisco",San Francisco,37.7698465,-122.41194648601544,
79805,"3000 24th St, San Francisco",San Francisco,37.752703,-122.412062,92.18181818181819
79821,"836 Irving St, San Francisco",San Francisco,37.7641408,-122.4671349,75.58823529411765
79829,"401 13th St, San Francisco",San Francisco,37.7695043,-122.4145026,89.81818181818181
79851,"3420 Judah St, San Francisco",San Francisco,37.7608723,-122.4989017,88.42857142857143
79916,"4042 24th St, San Francisco",San Francisco,37.7514773,-122.4328789,88.57142857142857
79923,"822 Irving St, San Francisco",San Francisco,37.7641516,-122.4668086,87.77777777777777
79954,"333 Post St, San Francisco",San Francisco,37.7881153,-122.40749,100.0
79961,"358 Beach St, San Francisco",San Francisco,37.80744557142857,-122.41493451020409,77.54166666666667
79970,"101 Post St, San Francisco",San Francisco,37.7887697,-122.4038325,92.5
79974,"3585 California St, San Francisco",San Francisco,37.78638095652174,-122.45303293478261,89.5
79989,"1469 18th St, San Francisco",San Francisco,37.7624401,-122.3973397,83.5
80027,"312 West Portal Ave, San Francisco",San Francisco,37.7378581,-122.4694947,100.0
80037,"100 Montgomery St, San Francisco",San Francisco,37.79029330434783,-122.40213652173914,90.0
80051,"2271 . St, San Francisco",San Francisco,10.4508472,-66.8843177,89.14285714285714
80063,"500 Brannan St, San Francisco",San Francisco,37.7783536,-122.3967988,89.33333333333333
80069,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,90.0
80081,"1039 Stockton St, San Francisco",San Francisco,37.7954481,-122.4083382,78.0
80109,"3416 19th St, San Francisco",San Francisco,37.760350700000004,-122.41970347491949,96.0
80120,"429 Stockton St, San Francisco",San Francisco,37.7900012,-122.4072208,92.0
80121,"2165 Union St, San Francisco",San Francisco,37.797085979591834,-122.43485648979592,93.6
80137,"5672 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,81.45454545454545
80142,"575 Mission St, San Francisco",San Francisco,37.788195692307696,-122.39941184615384,90.25
80164,"356 Kearny St, San Francisco",San Francisco,37.7915499,-122.4040588,80.4
80194,"1665 Haight St, San Francisco",San Francisco,37.7695375,-122.4499286,94.0
80201,"518 Haight St, San Francisco",San Francisco,37.7721664,-122.4308312,88.0
80230,"3 Embarcadero Center, San Francisco",San Francisco,37.7978608,-122.395992,94.66666666666667
80233,"107 Leland Ave, San Francisco",San Francisco,37.71199,-122.406011,73.47058823529412
80235,"2701 20th St, San Francisco",San Francisco,37.759214,-122.408087,92.0
80236,"1401 Polk St, San Francisco",San Francisco,37.7897663,-122.4207125,82.375
80242,"501 Clement St., San Francisco",San Francisco,37.7828079,-122.4645682,76.7
80253,"533 Jackson St, San Francisco",San Francisco,37.7962178,-122.404589,77.81818181818181
80260,"951 Irving St, San Francisco",San Francisco,37.7638269,-122.4683007,94.66666666666667
80279,"350 Rhode Island St 150, San Francisco",San Francisco,37.76541130612245,-122.40272648979591,95.2
80285,"375 Taylor St, San Francisco",San Francisco,37.7855815,-122.4113963,88.3076923076923
80299,"96 Gough St, San Francisco",San Francisco,37.773778666666665,-122.42223911111111,100.0
80305,"1352 A 9th Ave, San Francisco",San Francisco,37.76306106122449,-122.46613904081633,95.0
80312,"560 Larkin St, San Francisco",San Francisco,37.7830366,-122.4173408,84.88888888888889
80313,"581 Eddy St, San Francisco",San Francisco,37.78327967346939,-122.41711324489796,70.85714285714286
80315,"2399 Van Ness Ave, San Francisco",San Francisco,37.7974845,-122.4240342,94.28571428571429
80316,"1713 Taraval St, San Francisco",San Francisco,37.7425255,-122.4846343,71.26315789473684
80361,"484 Ellis St, San Francisco",San Francisco,37.78477612260713,-122.41409875477332,93.75
80405,"871 Sutter St, San Francisco",San Francisco,37.7882259,-122.4146212,96.33333333333333
80416,"1581 Webster St 217, San Francisco",San Francisco,37.7849097,-122.4316446,77.18181818181819
80417,"160 West Portal Ave, San Francisco",San Francisco,37.7392776,-122.4678107,82.25
80421,"1111 California St, San Francisco",San Francisco,37.79150844897959,-122.41273463265307,96.0
80451,"508 Castro St, San Francisco",San Francisco,37.7606229,-122.4351672,83.0
80479,"1355 Market St, San Francisco",San Francisco,37.7767817,-122.4167923,83.6
80484,"665 Townsend St, San Francisco",San Francisco,37.770618666666664,-122.40302733333334,93.33333333333333
80487,"499 Illinois St, San Francisco",San Francisco,37.765757,-122.387945,96.0
80493,"551 Haight St, San Francisco",San Francisco,37.7719058,-122.4312812,
80494,"845 Market St #495, San Francisco",San Francisco,37.784123199999996,-122.40637746709163,85.75
80495,"4724 Geary Blvd, San Francisco",San Francisco,37.7809405,-122.470217,81.44444444444444
80524,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,95.2
80528,"2751 24th St, San Francisco",San Francisco,37.7528111,-122.4074282,
80534,"1127 Market St, San Francisco",San Francisco,37.77963995,-122.41289755,99.0
80549,"1064 Divisadero St, San Francisco",San Francisco,37.779565,-122.4385901,85.0
80552,"2445 Noriega St, San Francisco",San Francisco,37.75357018367347,-122.48981791836735,83.0
80554,"530 Parnassus Ave, San Francisco",San Francisco,37.76323589769121,-122.45900485396652,92.0
80572,"100 Post St, San Francisco",San Francisco,37.789035600000005,-122.40400709681128,100.0
80585,"443 Clement St, San Francisco",San Francisco,37.7828417,-122.4641076,96.0
80587,"4808 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,83.0
80591,"602 Eddy St, San Francisco",San Francisco,37.7833694704627,-122.41772644395327,68.28571428571429
80592,"670 B Commercial St, San Francisco",San Francisco,37.79416542857143,-122.40418457142857,96.0
80598,"4207 Geary Blvd, San Francisco",San Francisco,37.7808322,-122.464579,97.0
80619,"55 Music Concourse Dr, San Francisco",San Francisco,37.7698246,-122.46608670580079,91.66666666666667
80620,"55 Stockton St, San Francisco",San Francisco,37.78604098848006,-122.40640557763365,95.0
80621,"55 Music Concourse Dr, San Francisco",San Francisco,37.7698246,-122.46608670580079,93.4
80622,"144 Taylor St, San Francisco",San Francisco,37.7837503,-122.4107222,88.0
80624,"55 Music Concourse Dr, San Francisco",San Francisco,37.7698246,-122.46608670580079,93.4
80629,"2809 24th St, San Francisco",San Francisco,37.75275466666667,-122.40844116666668,91.16666666666667
80631,"2541 San Bruno Ave, San Francisco",San Francisco,37.72964569047619,-122.40432311904762,80.94117647058823
80638,"417 Castro St, San Francisco",San Francisco,37.7621875,-122.4349862,91.71428571428571
80643,"370 Golden Gate Ave, San Francisco",San Francisco,37.781553022916825,-122.416968398089,78.4375
80659,"1355 Market St, San Francisco",San Francisco,37.7767817,-122.4167923,82.14285714285714
80669,"1499 Valencia St, San Francisco",San Francisco,37.7490224,-122.4202077,87.9
80679,"1116 Potrero Ave, San Francisco",San Francisco,37.754148,-122.406545,86.0
80742,"75 1st St, San Francisco",San Francisco,37.7902319,-122.3979063,93.33333333333333
80744,"1324 Fitzgerald Ave, San Francisco",San Francisco,37.7230546,-122.3949947,93.0
80763,"614 Pine St, San Francisco",San Francisco,37.791537,-122.40609314285715,84.33333333333333
80773,"4523 Mission St, San Francisco",San Francisco,37.7257793,-122.4338137,92.6
80798,"2199 Mission St, San Francisco",San Francisco,37.7619673,-122.4192207,82.0
80819,"9 West Portal Ave, San Francisco",San Francisco,37.7406580224602,-122.4658365471985,96.66666666666667
80841,"674 Sacramento St, San Francisco",San Francisco,37.793696249999996,-122.4042595,85.11111111111111
80861,"111 Minna St, San Francisco",San Francisco,37.7874657,-122.3993218,95.5
80887,"1330 Ocean Ave, San Francisco",San Francisco,37.72413242857143,-122.45674459183674,89.33333333333333
80893,"1525 Fillmore St, San Francisco",San Francisco,37.7836558,-122.4329391,91.28571428571429
80925,"942 Mission St, San Francisco",San Francisco,37.781672571428565,-122.40796742857142,93.75
80930,"1754 Polk St, San Francisco",San Francisco,37.7931005,-122.421082,93.0
80931,"552 Green St, San Francisco",San Francisco,37.7997931,-122.4083573,87.66666666666667
80937,"50 Fremont St, San Francisco",San Francisco,37.790510850000004,-122.39724285010902,84.33333333333333
80961,"1530 Haight St, San Francisco",San Francisco,37.77018675,-122.44762750308166,94.75
80964,"1735 Noriega St, San Francisco",San Francisco,37.7538314,-122.4823594,80.15384615384616
80975,"647 Irving St, San Francisco",San Francisco,37.7639755,-122.4650079,98.0
80989,"1290 Sutter St, San Francisco",San Francisco,37.7877005,-122.42121374999999,88.0
80995,"135 Powell St, San Francisco",San Francisco,37.78583483673469,-122.40802648979592,96.5
81033,"1256 7th Ave, San Francisco",San Francisco,37.7648891,-122.4640891,76.92307692307692
81064,"1760 Cesar Chavez St F, San Francisco",San Francisco,37.749931061224494,-122.39451748979592,97.33333333333333
81073,"1550 Bryant St #800, San Francisco",San Francisco,37.767524,-122.41077299999999,96.5
81077,"Pier 39  B-4, San Francisco",San Francisco,37.8097854,-122.4102658,96.5
81088,"428 11th St, San Francisco",San Francisco,37.7698465,-122.41194648601544,94.33333333333333
81089,"388 Market St #106, San Francisco",San Francisco,37.7922491,-122.39816456236137,78.81818181818181
81094,"Pier 39  Q-112, San Francisco",San Francisco,37.8097854,-122.4102658,97.5
81103,"3809 Geary Blvd, San Francisco",San Francisco,37.7841148,-122.4344478,85.66666666666667
81104,"1727 Haight St, San Francisco",San Francisco,37.7692352,-122.4512369,
81116,"5700 Geary Blvd, San Francisco",San Francisco,37.780479,-122.4806324,87.0
81134,"500 Parnassus Ave, San Francisco",San Francisco,37.7633263,-122.4587785,94.66666666666667
81135,"731 Irving St, San Francisco",San Francisco,37.763819,-122.46582284966814,89.5
81161,"1001 South Van Ness Ave, San Francisco",San Francisco,37.7570488,-122.4165149,89.5
81164,"3115 22nd St, San Francisco",San Francisco,37.755461727272724,-122.41696281818182,89.42857142857143
81166,"1501 B Sloat Blvd, San Francisco",San Francisco,37.733795,-122.4892973,99.0
81167,"229 Columbus Ave, San Francisco",San Francisco,37.79725614814814,-122.40594685185185,89.0
81174,"2157 Polk St, San Francisco",San Francisco,37.79646028571428,-122.42197728571429,96.0
81187,"294 Turk St, San Francisco",San Francisco,37.78290289166901,-122.41385490502543,79.5
81202,"2301 Market St, San Francisco",San Francisco,37.764233546308375,-122.4332935619769,96.0
81203,"3333 California St 232, San Francisco",San Francisco,37.7790262,-122.4199061,88.0
81235,"3815 Geary Blvd, San Francisco",San Francisco,37.7841148,-122.4344478,84.6086956521739
81244,"1920 Irving St, San Francisco",San Francisco,37.763631,-122.4786599,89.0
81250,"905 California St, San Francisco",San Francisco,37.79193510204082,-122.40936269387754,90.85714285714286
81255,"905 California St, San Francisco",San Francisco,37.79193510204082,-122.40936269387754,95.0
81258,"1915 Irving St, San Francisco",San Francisco,37.7633828,-122.4784243,89.0
81264,"397 Arguello Blvd, San Francisco",San Francisco,37.7834067,-122.4592275,97.5
81284,"505 Howard St, San Francisco",San Francisco,37.7880084,-122.39611090797538,95.33333333333333
81290,"2100 Webster St., # 108, San Francisco",San Francisco,37.7767766,-122.4295682,93.6
81291,"250 Pine St, San Francisco",San Francisco,37.79226336734693,-122.40037330612245,100.0
81297,"2300 16th St, San Francisco",San Francisco,37.766971600000005,-122.40932700951586,83.33333333333333
81302,"3303 Mission St, San Francisco",San Francisco,37.7440257,-122.4207149,78.11764705882354
81310,"747 Market St, San Francisco",San Francisco,37.7865523,-122.4045018,94.4
81317,"3435 Mission St, San Francisco",San Francisco,37.7417916,-122.4221809,87.9090909090909
81328,"488 Haight St, San Francisco",San Francisco,37.7722572,-122.4301679,86.5
81342,"3861 24th St, San Francisco",San Francisco,37.751536791666666,-122.42886187500001,92.0
81349,"411 Sansome St, San Francisco",San Francisco,37.79413683333333,-122.40145033333333,81.5
81350,"1400 Stockton St, San Francisco",San Francisco,37.798707,-122.408733,98.0
81355,"2229 Clement St, San Francisco",San Francisco,37.78202385714285,-122.48310157142856,87.8
81357,"685 Market St 520, San Francisco",San Francisco,37.7876386,-122.4031247,94.66666666666667
81368,"4000 24th St, San Francisco",San Francisco,37.7515084,-122.4320831,92.0
81381,"587 Post St, San Francisco",San Francisco,37.7878074,-122.4113041,86.5
81383,"1416 Bush St, San Francisco",San Francisco,37.7887695,-122.4206788,76.77777777777777
81386,"800 Greenwich St, San Francisco",San Francisco,37.8019801,-122.4129815,96.0
81409,"928 Geneva Ave, San Francisco",San Francisco,37.7129696,-122.4326944,80.0
81425,"733 Bush St, San Francisco",San Francisco,37.79000348979592,-122.40936055102041,92.5
81442,"1700 Mission St, San Francisco",San Francisco,37.769888,-122.420217,82.22222222222223
81453,"201 Jones St, San Francisco",San Francisco,37.783113,-122.412539,95.5
81460,"133 Clement  St., San Francisco",San Francisco,37.7830071,-122.4607694,78.63636363636364
81461,"3750 Geary Blvd, San Francisco",San Francisco,37.7814369,-122.45985407951216,93.33333333333333
81471,"311 California St, San Francisco",San Francisco,37.793022,-122.400188,86.5
81473,"3109 24th St, San Francisco",San Francisco,37.752407,-122.41436233333333,94.66666666666667
81475,"3325 24th St, San Francisco",San Francisco,37.7521091,-122.4191013,86.61538461538461
81484,"1905 Mission St, San Francisco",San Francisco,37.7664758,-122.4196601,89.0
81509,"1051 Market St, San Francisco",San Francisco,37.7812488,-122.4112022,80.3
81515,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,
81518,"OFF The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,95.6
81521,"1635 Divisadero St, San Francisco",San Francisco,37.784599650000004,-122.44003962006815,87.0
81522,"401 Geary St, San Francisco",San Francisco,37.7870044,-122.4099933,85.8
81528,"555 North Point St, San Francisco",San Francisco,37.80607575,-122.41641235680555,97.6
81539,"3614 18th St, San Francisco",San Francisco,37.761621730769235,-122.4242436923077,93.6
81540,"2642 Ocean Ave, San Francisco",San Francisco,37.7320966,-122.4738335,91.5
81579,"920 Geary St, San Francisco",San Francisco,37.78612851020409,-122.41853228571428,90.66666666666667
81580,"517 O'Farrell St, San Francisco",San Francisco,37.78566158793184,-122.41332579814403,94.5
81588,"3391 Mission St, San Francisco",San Francisco,37.74250753333333,-122.4217668,90.85714285714286
81595,"230 Bush St #128, San Francisco",San Francisco,37.7911312182748,-122.40175571638572,81.71428571428571
81602,"301 South Van Ness Ave, San Francisco",San Francisco,37.768288,-122.417686,85.7
81606,"1537 Ocean Ave, San Francisco",San Francisco,37.727995,-122.4675123,89.0909090909091
81637,"413 10th St, San Francisco",San Francisco,37.77147015,-122.41068880262723,96.0
81647,"1 Market St, San Francisco",San Francisco,37.79381995,-122.39481444316367,89.28571428571429
81651,"469 Castro St, San Francisco",San Francisco,37.761478,-122.4349181,77.10526315789474
81667,"2257 San Jose Ave, San Francisco",San Francisco,37.7209036,-122.446249,75.52631578947368
81704,"401 Irving St, San Francisco",San Francisco,37.7640977,-122.4621735,85.0
81705,"565 Green St, San Francisco",San Francisco,37.7994783,-122.4084162,82.0
81713,"50 Post St, San Francisco",San Francisco,37.7890047,-122.4028472,87.22222222222223
81719,"1994 Lombard St, San Francisco",San Francisco,37.800228979591836,-122.43422742857142,90.36363636363636
81756,"458 Grove St, San Francisco",San Francisco,37.7777921,-122.4241711,98.0
81759,"300 De Haro St #332, San Francisco",San Francisco,37.7656237,-122.4018578,71.0
81789,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,96.0
81800,"1684 Bryant St, San Francisco",San Francisco,37.7658696,-122.4106913,72.5
81812,"1701 Octavia St, San Francisco",San Francisco,37.78797,-122.426993,93.66666666666667
81815,"2491 Mission St, San Francisco",San Francisco,37.7728419,-122.4186311,88.54545454545455
81836,"428 11th St, San Francisco",San Francisco,37.7698465,-122.41194648601544,100.0
81839,"642 Eddy St, San Francisco",San Francisco,37.7833354,-122.4183561,70.5
81857,"1420 Irving St, San Francisco",San Francisco,37.76396755,-122.47323067164568,89.0
81861,"795 A Folsom St, San Francisco",San Francisco,37.78210558823529,-122.40090952941176,92.0
81862,"7001 Geary Blvd, San Francisco",San Francisco,37.7794682,-122.4945189,88.0
81866,"1528 Fillmore St, San Francisco",San Francisco,37.7837595,-122.4326538,79.44444444444444
81884,"3836 Geary Blvd, San Francisco",San Francisco,37.7841148,-122.4344478,80.0
81886,"674 Broadway St, San Francisco",San Francisco,37.7972011,-122.411115,76.0
81887,"3600 Taraval St, San Francisco",San Francisco,37.7419005,-122.5047802,84.5
81894,"620 O'Farrell St, San Francisco",San Francisco,37.785590090909096,-122.41522145454545,84.06666666666666
81919,"388 Market St #107, San Francisco",San Francisco,37.7922491,-122.39816456236137,91.5
81925,"455 Market St, San Francisco",San Francisco,37.7911103,-122.3987047,90.0
81940,"Off The Grid, San Francisco",San Francisco,37.8058904,-122.4317203,
81956,"2427 noriega St, San Francisco",San Francisco,37.75357624489796,-122.4896772244898,88.85714285714286
81971,"317 Sanchez St, San Francisco",San Francisco,37.76403251020408,-122.4307454489796,90.6
